desc_id,vector_id,sample_k,sent_id,pair_id,frame,entity,lang,mention_script,cell_type,site,mse,cos,desc_lang,desc_len
REP-063|en|latin#126#siteA#k3,REP-063|en|latin#126#siteA,3,REP-063|en|latin#126,REP-063,C3,earthquakes,en,latin,baseline,A,0.004769,0.997616,en,695
REP-063|en|latin#126#siteA#k4,REP-063|en|latin#126#siteA,4,REP-063|en|latin#126,REP-063,C3,earthquakes,en,latin,baseline,A,0.004959,0.997521,en,706
REP-063|en|latin#126#siteB#k0,REP-063|en|latin#126#siteB,0,REP-063|en|latin#126,REP-063,C3,earthquakes,en,latin,baseline,B,0.00793,0.996035,en,750
REP-063|en|latin#126#siteB#k1,REP-063|en|latin#126#siteB,1,REP-063|en|latin#126,REP-063,C3,earthquakes,en,latin,baseline,B,0.007828,0.996086,en,702
REP-063|en|latin#126#siteB#k2,REP-063|en|latin#126#siteB,2,REP-063|en|latin#126,REP-063,C3,earthquakes,en,latin,baseline,B,0.00888,0.995561,en,720
REP-063|en|latin#126#siteB#k3,REP-063|en|latin#126#siteB,3,REP-063|en|latin#126,REP-063,C3,earthquakes,en,latin,baseline,B,0.0094,0.995301,en,741
REP-063|en|latin#126#siteB#k4,REP-063|en|latin#126#siteB,4,REP-063|en|latin#126,REP-063,C3,earthquakes,en,latin,baseline,B,0.007487,0.996257,en,698
REP-064|zh|hanzi#127#siteA#k0,REP-064|zh|hanzi#127#siteA,0,REP-064|zh|hanzi#127,REP-064,C4,earthquakes,zh,hanzi,baseline,A,0.009286,0.995357,en,589
REP-064|zh|hanzi#127#siteA#k1,REP-064|zh|hanzi#127#siteA,1,REP-064|zh|hanzi#127,REP-064,C4,earthquakes,zh,hanzi,baseline,A,0.009034,0.995483,en,553
REP-064|zh|hanzi#127#siteA#k2,REP-064|zh|hanzi#127#siteA,2,REP-064|zh|hanzi#127,REP-064,C4,earthquakes,zh,hanzi,baseline,A,0.008626,0.995687,en,556
REP-064|zh|hanzi#127#siteA#k3,REP-064|zh|hanzi#127#siteA,3,REP-064|zh|hanzi#127,REP-064,C4,earthquakes,zh,hanzi,baseline,A,0.009495,0.995253,en,588
REP-064|zh|hanzi#127#siteA#k4,REP-064|zh|hanzi#127#siteA,4,REP-064|zh|hanzi#127,REP-064,C4,earthquakes,zh,hanzi,baseline,A,0.009937,0.995032,en,588
REP-064|zh|hanzi#127#siteB#k0,REP-064|zh|hanzi#127#siteB,0,REP-064|zh|hanzi#127,REP-064,C4,earthquakes,zh,hanzi,baseline,B,0.00826,0.995869,mixed,569
REP-064|zh|hanzi#127#siteB#k1,REP-064|zh|hanzi#127#siteB,1,REP-064|zh|hanzi#127,REP-064,C4,earthquakes,zh,hanzi,baseline,B,0.007731,0.996134,mixed,508
REP-064|zh|hanzi#127#siteB#k2,REP-064|zh|hanzi#127#siteB,2,REP-064|zh|hanzi#127,REP-064,C4,earthquakes,zh,hanzi,baseline,B,0.007807,0.996096,mixed,535
REP-064|zh|hanzi#127#siteB#k3,REP-064|zh|hanzi#127#siteB,3,REP-064|zh|hanzi#127,REP-064,C4,earthquakes,zh,hanzi,baseline,B,0.00782,0.99609,mixed,572
REP-064|zh|hanzi#127#siteB#k4,REP-064|zh|hanzi#127#siteB,4,REP-064|zh|hanzi#127,REP-064,C4,earthquakes,zh,hanzi,baseline,B,0.007763,0.996119,mixed,563
REP-064|en|latin#128#siteA#k0,REP-064|en|latin#128#siteA,0,REP-064|en|latin#128,REP-064,C4,earthquakes,en,latin,baseline,A,0.004717,0.997642,en,688
REP-064|en|latin#128#siteA#k1,REP-064|en|latin#128#siteA,1,REP-064|en|latin#128,REP-064,C4,earthquakes,en,latin,baseline,A,0.004937,0.997532,en,701
REP-064|en|latin#128#siteA#k2,REP-064|en|latin#128#siteA,2,REP-064|en|latin#128,REP-064,C4,earthquakes,en,latin,baseline,A,0.004825,0.997588,en,699
REP-064|en|latin#128#siteA#k3,REP-064|en|latin#128#siteA,3,REP-064|en|latin#128,REP-064,C4,earthquakes,en,latin,baseline,A,0.004878,0.997561,en,717
REP-064|en|latin#128#siteA#k4,REP-064|en|latin#128#siteA,4,REP-064|en|latin#128,REP-064,C4,earthquakes,en,latin,baseline,A,0.004972,0.997514,en,725
REP-064|en|latin#128#siteB#k0,REP-064|en|latin#128#siteB,0,REP-064|en|latin#128,REP-064,C4,earthquakes,en,latin,baseline,B,0.006471,0.996765,en,695
REP-064|en|latin#128#siteB#k1,REP-064|en|latin#128#siteB,1,REP-064|en|latin#128,REP-064,C4,earthquakes,en,latin,baseline,B,0.006051,0.996974,en,693
REP-064|en|latin#128#siteB#k2,REP-064|en|latin#128#siteB,2,REP-064|en|latin#128,REP-064,C4,earthquakes,en,latin,baseline,B,0.00715,0.996425,en,668
REP-064|en|latin#128#siteB#k3,REP-064|en|latin#128#siteB,3,REP-064|en|latin#128,REP-064,C4,earthquakes,en,latin,baseline,B,0.006863,0.996569,en,701
REP-064|en|latin#128#siteB#k4,REP-064|en|latin#128#siteB,4,REP-064|en|latin#128,REP-064,C4,earthquakes,en,latin,baseline,B,0.007364,0.996318,en,707
REP-065|zh|hanzi#129#siteA#k0,REP-065|zh|hanzi#129#siteA,0,REP-065|zh|hanzi#129,REP-065,C5,earthquakes,zh,hanzi,baseline,A,0.006966,0.996517,en,593
REP-065|zh|hanzi#129#siteA#k1,REP-065|zh|hanzi#129#siteA,1,REP-065|zh|hanzi#129,REP-065,C5,earthquakes,zh,hanzi,baseline,A,0.006393,0.996804,en,571
REP-065|zh|hanzi#129#siteA#k2,REP-065|zh|hanzi#129#siteA,2,REP-065|zh|hanzi#129,REP-065,C5,earthquakes,zh,hanzi,baseline,A,0.00665,0.996675,en,557
REP-065|zh|hanzi#129#siteA#k3,REP-065|zh|hanzi#129#siteA,3,REP-065|zh|hanzi#129,REP-065,C5,earthquakes,zh,hanzi,baseline,A,0.006094,0.996954,en,581
REP-065|zh|hanzi#129#siteA#k4,REP-065|zh|hanzi#129#siteA,4,REP-065|zh|hanzi#129,REP-065,C5,earthquakes,zh,hanzi,baseline,A,0.00653,0.996735,en,526
REP-065|zh|hanzi#129#siteB#k0,REP-065|zh|hanzi#129#siteB,0,REP-065|zh|hanzi#129,REP-065,C5,earthquakes,zh,hanzi,baseline,B,0.00688,0.99656,mixed,526
REP-065|zh|hanzi#129#siteB#k1,REP-065|zh|hanzi#129#siteB,1,REP-065|zh|hanzi#129,REP-065,C5,earthquakes,zh,hanzi,baseline,B,0.006429,0.996786,mixed,538
REP-065|zh|hanzi#129#siteB#k2,REP-065|zh|hanzi#129#siteB,2,REP-065|zh|hanzi#129,REP-065,C5,earthquakes,zh,hanzi,baseline,B,0.006246,0.996877,mixed,515
REP-065|zh|hanzi#129#siteB#k3,REP-065|zh|hanzi#129#siteB,3,REP-065|zh|hanzi#129,REP-065,C5,earthquakes,zh,hanzi,baseline,B,0.00644,0.99678,mixed,549
REP-065|zh|hanzi#129#siteB#k4,REP-065|zh|hanzi#129#siteB,4,REP-065|zh|hanzi#129,REP-065,C5,earthquakes,zh,hanzi,baseline,B,0.006676,0.996662,mixed,536
REP-065|en|latin#130#siteA#k0,REP-065|en|latin#130#siteA,0,REP-065|en|latin#130,REP-065,C5,earthquakes,en,latin,baseline,A,0.005364,0.997318,en,723
REP-065|en|latin#130#siteA#k1,REP-065|en|latin#130#siteA,1,REP-065|en|latin#130,REP-065,C5,earthquakes,en,latin,baseline,A,0.006009,0.996996,en,734
REP-065|en|latin#130#siteA#k2,REP-065|en|latin#130#siteA,2,REP-065|en|latin#130,REP-065,C5,earthquakes,en,latin,baseline,A,0.005742,0.997129,en,692
REP-065|en|latin#130#siteA#k3,REP-065|en|latin#130#siteA,3,REP-065|en|latin#130,REP-065,C5,earthquakes,en,latin,baseline,A,0.00608,0.99696,en,727
REP-065|en|latin#130#siteA#k4,REP-065|en|latin#130#siteA,4,REP-065|en|latin#130,REP-065,C5,earthquakes,en,latin,baseline,A,0.006035,0.996983,en,712
REP-065|en|latin#130#siteB#k0,REP-065|en|latin#130#siteB,0,REP-065|en|latin#130,REP-065,C5,earthquakes,en,latin,baseline,B,0.005991,0.997004,en,732
REP-065|en|latin#130#siteB#k1,REP-065|en|latin#130#siteB,1,REP-065|en|latin#130,REP-065,C5,earthquakes,en,latin,baseline,B,0.005815,0.997092,en,739
REP-065|en|latin#130#siteB#k2,REP-065|en|latin#130#siteB,2,REP-065|en|latin#130,REP-065,C5,earthquakes,en,latin,baseline,B,0.006325,0.996838,en,664
REP-065|en|latin#130#siteB#k3,REP-065|en|latin#130#siteB,3,REP-065|en|latin#130,REP-065,C5,earthquakes,en,latin,baseline,B,0.005799,0.997101,en,682
REP-065|en|latin#130#siteB#k4,REP-065|en|latin#130#siteB,4,REP-065|en|latin#130,REP-065,C5,earthquakes,en,latin,baseline,B,0.006108,0.996946,en,690
REP-066|zh|hanzi#131#siteA#k0,REP-066|zh|hanzi#131#siteA,0,REP-066|zh|hanzi#131,REP-066,C6,earthquakes,zh,hanzi,baseline,A,0.007565,0.996217,en,568
REP-066|zh|hanzi#131#siteA#k1,REP-066|zh|hanzi#131#siteA,1,REP-066|zh|hanzi#131,REP-066,C6,earthquakes,zh,hanzi,baseline,A,0.0073,0.99635,en,585
REP-066|zh|hanzi#131#siteA#k2,REP-066|zh|hanzi#131#siteA,2,REP-066|zh|hanzi#131,REP-066,C6,earthquakes,zh,hanzi,baseline,A,0.007845,0.996078,en,601
REP-066|zh|hanzi#131#siteA#k3,REP-066|zh|hanzi#131#siteA,3,REP-066|zh|hanzi#131,REP-066,C6,earthquakes,zh,hanzi,baseline,A,0.009038,0.995481,en,627
REP-066|zh|hanzi#131#siteA#k4,REP-066|zh|hanzi#131#siteA,4,REP-066|zh|hanzi#131,REP-066,C6,earthquakes,zh,hanzi,baseline,A,0.006906,0.996547,en,645
REP-066|zh|hanzi#131#siteB#k0,REP-066|zh|hanzi#131#siteB,0,REP-066|zh|hanzi#131,REP-066,C6,earthquakes,zh,hanzi,baseline,B,0.008478,0.995761,mixed,476
REP-066|zh|hanzi#131#siteB#k1,REP-066|zh|hanzi#131#siteB,1,REP-066|zh|hanzi#131,REP-066,C6,earthquakes,zh,hanzi,baseline,B,0.007917,0.996042,mixed,512
REP-066|zh|hanzi#131#siteB#k2,REP-066|zh|hanzi#131#siteB,2,REP-066|zh|hanzi#131,REP-066,C6,earthquakes,zh,hanzi,baseline,B,0.007852,0.996074,mixed,467
REP-066|zh|hanzi#131#siteB#k3,REP-066|zh|hanzi#131#siteB,3,REP-066|zh|hanzi#131,REP-066,C6,earthquakes,zh,hanzi,baseline,B,0.008235,0.995882,mixed,497
REP-066|zh|hanzi#131#siteB#k4,REP-066|zh|hanzi#131#siteB,4,REP-066|zh|hanzi#131,REP-066,C6,earthquakes,zh,hanzi,baseline,B,0.007961,0.996019,mixed,519
REP-066|en|latin#132#siteA#k0,REP-066|en|latin#132#siteA,0,REP-066|en|latin#132,REP-066,C6,earthquakes,en,latin,baseline,A,0.006403,0.996799,en,770
REP-066|en|latin#132#siteA#k1,REP-066|en|latin#132#siteA,1,REP-066|en|latin#132,REP-066,C6,earthquakes,en,latin,baseline,A,0.005645,0.997178,en,723
REP-066|en|latin#132#siteA#k2,REP-066|en|latin#132#siteA,2,REP-066|en|latin#132,REP-066,C6,earthquakes,en,latin,baseline,A,0.00618,0.99691,en,717
REP-066|en|latin#132#siteA#k3,REP-066|en|latin#132#siteA,3,REP-066|en|latin#132,REP-066,C6,earthquakes,en,latin,baseline,A,0.006601,0.9967,en,723
REP-066|en|latin#132#siteA#k4,REP-066|en|latin#132#siteA,4,REP-066|en|latin#132,REP-066,C6,earthquakes,en,latin,baseline,A,0.006195,0.996903,en,749
REP-066|en|latin#132#siteB#k0,REP-066|en|latin#132#siteB,0,REP-066|en|latin#132,REP-066,C6,earthquakes,en,latin,baseline,B,0.008137,0.995932,en,676
REP-066|en|latin#132#siteB#k1,REP-066|en|latin#132#siteB,1,REP-066|en|latin#132,REP-066,C6,earthquakes,en,latin,baseline,B,0.007581,0.99621,en,708
REP-066|en|latin#132#siteB#k2,REP-066|en|latin#132#siteB,2,REP-066|en|latin#132,REP-066,C6,earthquakes,en,latin,baseline,B,0.007786,0.996108,en,718
REP-066|en|latin#132#siteB#k3,REP-066|en|latin#132#siteB,3,REP-066|en|latin#132,REP-066,C6,earthquakes,en,latin,baseline,B,0.006955,0.996523,en,692
REP-066|en|latin#132#siteB#k4,REP-066|en|latin#132#siteB,4,REP-066|en|latin#132,REP-066,C6,earthquakes,en,latin,baseline,B,0.00819,0.995905,en,670
REP-067|zh|hanzi#133#siteA#k0,REP-067|zh|hanzi#133#siteA,0,REP-067|zh|hanzi#133,REP-067,C1,disease,zh,hanzi,baseline,A,0.007398,0.996301,en,581
REP-067|zh|hanzi#133#siteA#k1,REP-067|zh|hanzi#133#siteA,1,REP-067|zh|hanzi#133,REP-067,C1,disease,zh,hanzi,baseline,A,0.007734,0.996133,en,613
REP-067|zh|hanzi#133#siteA#k2,REP-067|zh|hanzi#133#siteA,2,REP-067|zh|hanzi#133,REP-067,C1,disease,zh,hanzi,baseline,A,0.007996,0.996002,en,623
REP-067|zh|hanzi#133#siteA#k3,REP-067|zh|hanzi#133#siteA,3,REP-067|zh|hanzi#133,REP-067,C1,disease,zh,hanzi,baseline,A,0.00776,0.99612,en,619
REP-067|zh|hanzi#133#siteA#k4,REP-067|zh|hanzi#133#siteA,4,REP-067|zh|hanzi#133,REP-067,C1,disease,zh,hanzi,baseline,A,0.007509,0.996246,en,612
REP-067|zh|hanzi#133#siteB#k0,REP-067|zh|hanzi#133#siteB,0,REP-067|zh|hanzi#133,REP-067,C1,disease,zh,hanzi,baseline,B,0.006717,0.996641,mixed,531
REP-067|zh|hanzi#133#siteB#k1,REP-067|zh|hanzi#133#siteB,1,REP-067|zh|hanzi#133,REP-067,C1,disease,zh,hanzi,baseline,B,0.007124,0.996438,en,586
REP-067|zh|hanzi#133#siteB#k2,REP-067|zh|hanzi#133#siteB,2,REP-067|zh|hanzi#133,REP-067,C1,disease,zh,hanzi,baseline,B,0.006722,0.996639,mixed,540
REP-067|zh|hanzi#133#siteB#k3,REP-067|zh|hanzi#133#siteB,3,REP-067|zh|hanzi#133,REP-067,C1,disease,zh,hanzi,baseline,B,0.006964,0.996518,en,592
REP-067|zh|hanzi#133#siteB#k4,REP-067|zh|hanzi#133#siteB,4,REP-067|zh|hanzi#133,REP-067,C1,disease,zh,hanzi,baseline,B,0.007225,0.996387,mixed,527
REP-067|en|latin#134#siteA#k0,REP-067|en|latin#134#siteA,0,REP-067|en|latin#134,REP-067,C1,disease,en,latin,baseline,A,0.007271,0.996364,en,689
REP-067|en|latin#134#siteA#k1,REP-067|en|latin#134#siteA,1,REP-067|en|latin#134,REP-067,C1,disease,en,latin,baseline,A,0.007781,0.996109,en,692
REP-067|en|latin#134#siteA#k2,REP-067|en|latin#134#siteA,2,REP-067|en|latin#134,REP-067,C1,disease,en,latin,baseline,A,0.006943,0.996529,en,695
REP-067|en|latin#134#siteA#k3,REP-067|en|latin#134#siteA,3,REP-067|en|latin#134,REP-067,C1,disease,en,latin,baseline,A,0.007387,0.996306,en,693
REP-067|en|latin#134#siteA#k4,REP-067|en|latin#134#siteA,4,REP-067|en|latin#134,REP-067,C1,disease,en,latin,baseline,A,0.007847,0.996076,en,685
REP-067|en|latin#134#siteB#k0,REP-067|en|latin#134#siteB,0,REP-067|en|latin#134,REP-067,C1,disease,en,latin,baseline,B,0.005823,0.997089,en,741
REP-067|en|latin#134#siteB#k1,REP-067|en|latin#134#siteB,1,REP-067|en|latin#134,REP-067,C1,disease,en,latin,baseline,B,0.006437,0.996782,en,781
REP-067|en|latin#134#siteB#k2,REP-067|en|latin#134#siteB,2,REP-067|en|latin#134,REP-067,C1,disease,en,latin,baseline,B,0.005799,0.997101,en,778
REP-067|en|latin#134#siteB#k3,REP-067|en|latin#134#siteB,3,REP-067|en|latin#134,REP-067,C1,disease,en,latin,baseline,B,0.006067,0.996967,en,735
REP-067|en|latin#134#siteB#k4,REP-067|en|latin#134#siteB,4,REP-067|en|latin#134,REP-067,C1,disease,en,latin,baseline,B,0.006424,0.996788,en,735
REP-068|zh|hanzi#135#siteA#k0,REP-068|zh|hanzi#135#siteA,0,REP-068|zh|hanzi#135,REP-068,C2,disease,zh,hanzi,baseline,A,0.007074,0.996463,en,586
REP-068|zh|hanzi#135#siteA#k1,REP-068|zh|hanzi#135#siteA,1,REP-068|zh|hanzi#135,REP-068,C2,disease,zh,hanzi,baseline,A,0.00702,0.99649,en,541
REP-068|zh|hanzi#135#siteA#k2,REP-068|zh|hanzi#135#siteA,2,REP-068|zh|hanzi#135,REP-068,C2,disease,zh,hanzi,baseline,A,0.007079,0.996461,en,562
REP-068|zh|hanzi#135#siteA#k3,REP-068|zh|hanzi#135#siteA,3,REP-068|zh|hanzi#135,REP-068,C2,disease,zh,hanzi,baseline,A,0.007208,0.996396,en,565
REP-068|zh|hanzi#135#siteA#k4,REP-068|zh|hanzi#135#siteA,4,REP-068|zh|hanzi#135,REP-068,C2,disease,zh,hanzi,baseline,A,0.00676,0.99662,en,544
REP-068|zh|hanzi#135#siteB#k0,REP-068|zh|hanzi#135#siteB,0,REP-068|zh|hanzi#135,REP-068,C2,disease,zh,hanzi,baseline,B,0.009771,0.995115,mixed,575
REP-068|zh|hanzi#135#siteB#k1,REP-068|zh|hanzi#135#siteB,1,REP-068|zh|hanzi#135,REP-068,C2,disease,zh,hanzi,baseline,B,0.010184,0.994908,mixed,524
REP-068|zh|hanzi#135#siteB#k2,REP-068|zh|hanzi#135#siteB,2,REP-068|zh|hanzi#135,REP-068,C2,disease,zh,hanzi,baseline,B,0.010186,0.994907,mixed,510
REP-068|zh|hanzi#135#siteB#k3,REP-068|zh|hanzi#135#siteB,3,REP-068|zh|hanzi#135,REP-068,C2,disease,zh,hanzi,baseline,B,0.00965,0.995175,mixed,562
REP-068|zh|hanzi#135#siteB#k4,REP-068|zh|hanzi#135#siteB,4,REP-068|zh|hanzi#135,REP-068,C2,disease,zh,hanzi,baseline,B,0.009814,0.995093,mixed,563
REP-068|en|latin#136#siteA#k0,REP-068|en|latin#136#siteA,0,REP-068|en|latin#136,REP-068,C2,disease,en,latin,baseline,A,0.006571,0.996715,en,728
REP-068|en|latin#136#siteA#k1,REP-068|en|latin#136#siteA,1,REP-068|en|latin#136,REP-068,C2,disease,en,latin,baseline,A,0.007386,0.996307,en,713
REP-068|en|latin#136#siteA#k2,REP-068|en|latin#136#siteA,2,REP-068|en|latin#136,REP-068,C2,disease,en,latin,baseline,A,0.006503,0.996749,en,686
REP-068|en|latin#136#siteA#k3,REP-068|en|latin#136#siteA,3,REP-068|en|latin#136,REP-068,C2,disease,en,latin,baseline,A,0.0063,0.99685,en,708
REP-068|en|latin#136#siteA#k4,REP-068|en|latin#136#siteA,4,REP-068|en|latin#136,REP-068,C2,disease,en,latin,baseline,A,0.00628,0.99686,en,721
REP-068|en|latin#136#siteB#k0,REP-068|en|latin#136#siteB,0,REP-068|en|latin#136,REP-068,C2,disease,en,latin,baseline,B,0.011328,0.994336,en,695
REP-068|en|latin#136#siteB#k1,REP-068|en|latin#136#siteB,1,REP-068|en|latin#136,REP-068,C2,disease,en,latin,baseline,B,0.010503,0.994748,en,742
REP-068|en|latin#136#siteB#k2,REP-068|en|latin#136#siteB,2,REP-068|en|latin#136,REP-068,C2,disease,en,latin,baseline,B,0.010199,0.994901,en,721
REP-068|en|latin#136#siteB#k3,REP-068|en|latin#136#siteB,3,REP-068|en|latin#136,REP-068,C2,disease,en,latin,baseline,B,0.010178,0.994911,en,732
REP-068|en|latin#136#siteB#k4,REP-068|en|latin#136#siteB,4,REP-068|en|latin#136,REP-068,C2,disease,en,latin,baseline,B,0.010451,0.994774,en,735
REP-069|zh|hanzi#137#siteA#k0,REP-069|zh|hanzi#137#siteA,0,REP-069|zh|hanzi#137,REP-069,C3,disease,zh,hanzi,baseline,A,0.007704,0.996148,en,576
REP-069|zh|hanzi#137#siteA#k1,REP-069|zh|hanzi#137#siteA,1,REP-069|zh|hanzi#137,REP-069,C3,disease,zh,hanzi,baseline,A,0.00744,0.99628,en,593
REP-069|zh|hanzi#137#siteA#k2,REP-069|zh|hanzi#137#siteA,2,REP-069|zh|hanzi#137,REP-069,C3,disease,zh,hanzi,baseline,A,0.007276,0.996362,en,582
REP-069|zh|hanzi#137#siteA#k3,REP-069|zh|hanzi#137#siteA,3,REP-069|zh|hanzi#137,REP-069,C3,disease,zh,hanzi,baseline,A,0.007193,0.996404,en,585
REP-069|zh|hanzi#137#siteA#k4,REP-069|zh|hanzi#137#siteA,4,REP-069|zh|hanzi#137,REP-069,C3,disease,zh,hanzi,baseline,A,0.007558,0.996221,en,550
REP-069|zh|hanzi#137#siteB#k0,REP-069|zh|hanzi#137#siteB,0,REP-069|zh|hanzi#137,REP-069,C3,disease,zh,hanzi,baseline,B,0.006947,0.996527,mixed,517
REP-069|zh|hanzi#137#siteB#k1,REP-069|zh|hanzi#137#siteB,1,REP-069|zh|hanzi#137,REP-069,C3,disease,zh,hanzi,baseline,B,0.006717,0.996642,en,539
REP-069|zh|hanzi#137#siteB#k2,REP-069|zh|hanzi#137#siteB,2,REP-069|zh|hanzi#137,REP-069,C3,disease,zh,hanzi,baseline,B,0.006563,0.996719,mixed,471
REP-069|zh|hanzi#137#siteB#k3,REP-069|zh|hanzi#137#siteB,3,REP-069|zh|hanzi#137,REP-069,C3,disease,zh,hanzi,baseline,B,0.007247,0.996377,en,602
REP-069|zh|hanzi#137#siteB#k4,REP-069|zh|hanzi#137#siteB,4,REP-069|zh|hanzi#137,REP-069,C3,disease,zh,hanzi,baseline,B,0.007557,0.996221,mixed,498
REP-069|en|latin#138#siteA#k0,REP-069|en|latin#138#siteA,0,REP-069|en|latin#138,REP-069,C3,disease,en,latin,baseline,A,0.005475,0.997262,en,685
REP-069|en|latin#138#siteA#k1,REP-069|en|latin#138#siteA,1,REP-069|en|latin#138,REP-069,C3,disease,en,latin,baseline,A,0.005333,0.997334,en,646
REP-069|en|latin#138#siteA#k2,REP-069|en|latin#138#siteA,2,REP-069|en|latin#138,REP-069,C3,disease,en,latin,baseline,A,0.005518,0.997241,en,666
REP-069|en|latin#138#siteA#k3,REP-069|en|latin#138#siteA,3,REP-069|en|latin#138,REP-069,C3,disease,en,latin,baseline,A,0.005367,0.997316,en,708
REP-069|en|latin#138#siteA#k4,REP-069|en|latin#138#siteA,4,REP-069|en|latin#138,REP-069,C3,disease,en,latin,baseline,A,0.005069,0.997465,en,684
REP-069|en|latin#138#siteB#k0,REP-069|en|latin#138#siteB,0,REP-069|en|latin#138,REP-069,C3,disease,en,latin,baseline,B,0.008648,0.995676,en,733
REP-069|en|latin#138#siteB#k1,REP-069|en|latin#138#siteB,1,REP-069|en|latin#138,REP-069,C3,disease,en,latin,baseline,B,0.008518,0.995741,en,737
REP-069|en|latin#138#siteB#k2,REP-069|en|latin#138#siteB,2,REP-069|en|latin#138,REP-069,C3,disease,en,latin,baseline,B,0.007833,0.996084,en,756
REP-069|en|latin#138#siteB#k3,REP-069|en|latin#138#siteB,3,REP-069|en|latin#138,REP-069,C3,disease,en,latin,baseline,B,0.007683,0.996159,en,741
REP-069|en|latin#138#siteB#k4,REP-069|en|latin#138#siteB,4,REP-069|en|latin#138,REP-069,C3,disease,en,latin,baseline,B,0.008406,0.995797,en,711
REP-070|zh|hanzi#139#siteA#k0,REP-070|zh|hanzi#139#siteA,0,REP-070|zh|hanzi#139,REP-070,C4,disease,zh,hanzi,baseline,A,0.009849,0.995075,en,579
REP-070|zh|hanzi#139#siteA#k1,REP-070|zh|hanzi#139#siteA,1,REP-070|zh|hanzi#139,REP-070,C4,disease,zh,hanzi,baseline,A,0.009201,0.995399,en,594
REP-070|zh|hanzi#139#siteA#k2,REP-070|zh|hanzi#139#siteA,2,REP-070|zh|hanzi#139,REP-070,C4,disease,zh,hanzi,baseline,A,0.008921,0.995539,en,574
REP-070|zh|hanzi#139#siteA#k3,REP-070|zh|hanzi#139#siteA,3,REP-070|zh|hanzi#139,REP-070,C4,disease,zh,hanzi,baseline,A,0.00984,0.99508,en,601
REP-070|zh|hanzi#139#siteA#k4,REP-070|zh|hanzi#139#siteA,4,REP-070|zh|hanzi#139,REP-070,C4,disease,zh,hanzi,baseline,A,0.009055,0.995473,en,598
REP-070|zh|hanzi#139#siteB#k0,REP-070|zh|hanzi#139#siteB,0,REP-070|zh|hanzi#139,REP-070,C4,disease,zh,hanzi,baseline,B,0.007331,0.996335,en,610
REP-070|zh|hanzi#139#siteB#k1,REP-070|zh|hanzi#139#siteB,1,REP-070|zh|hanzi#139,REP-070,C4,disease,zh,hanzi,baseline,B,0.006961,0.99652,mixed,568
REP-070|zh|hanzi#139#siteB#k2,REP-070|zh|hanzi#139#siteB,2,REP-070|zh|hanzi#139,REP-070,C4,disease,zh,hanzi,baseline,B,0.007624,0.996188,en,595
REP-070|zh|hanzi#139#siteB#k3,REP-070|zh|hanzi#139#siteB,3,REP-070|zh|hanzi#139,REP-070,C4,disease,zh,hanzi,baseline,B,0.00739,0.996305,mixed,579
REP-070|zh|hanzi#139#siteB#k4,REP-070|zh|hanzi#139#siteB,4,REP-070|zh|hanzi#139,REP-070,C4,disease,zh,hanzi,baseline,B,0.006424,0.996788,en,601
REP-070|en|latin#140#siteA#k0,REP-070|en|latin#140#siteA,0,REP-070|en|latin#140,REP-070,C4,disease,en,latin,baseline,A,0.006156,0.996922,en,681
REP-070|en|latin#140#siteA#k1,REP-070|en|latin#140#siteA,1,REP-070|en|latin#140,REP-070,C4,disease,en,latin,baseline,A,0.005469,0.997265,en,659
REP-070|en|latin#140#siteA#k2,REP-070|en|latin#140#siteA,2,REP-070|en|latin#140,REP-070,C4,disease,en,latin,baseline,A,0.006396,0.996802,en,648
REP-070|en|latin#140#siteA#k3,REP-070|en|latin#140#siteA,3,REP-070|en|latin#140,REP-070,C4,disease,en,latin,baseline,A,0.005525,0.997237,en,671
REP-070|en|latin#140#siteA#k4,REP-070|en|latin#140#siteA,4,REP-070|en|latin#140,REP-070,C4,disease,en,latin,baseline,A,0.006083,0.996958,en,699
REP-070|en|latin#140#siteB#k0,REP-070|en|latin#140#siteB,0,REP-070|en|latin#140,REP-070,C4,disease,en,latin,baseline,B,0.007281,0.99636,en,709
REP-070|en|latin#140#siteB#k1,REP-070|en|latin#140#siteB,1,REP-070|en|latin#140,REP-070,C4,disease,en,latin,baseline,B,0.007395,0.996303,en,669
REP-070|en|latin#140#siteB#k2,REP-070|en|latin#140#siteB,2,REP-070|en|latin#140,REP-070,C4,disease,en,latin,baseline,B,0.007006,0.996497,en,732
REP-070|en|latin#140#siteB#k3,REP-070|en|latin#140#siteB,3,REP-070|en|latin#140,REP-070,C4,disease,en,latin,baseline,B,0.007088,0.996456,en,683
REP-070|en|latin#140#siteB#k4,REP-070|en|latin#140#siteB,4,REP-070|en|latin#140,REP-070,C4,disease,en,latin,baseline,B,0.006876,0.996562,en,685
REP-071|zh|hanzi#141#siteA#k0,REP-071|zh|hanzi#141#siteA,0,REP-071|zh|hanzi#141,REP-071,C5,disease,zh,hanzi,baseline,A,0.00708,0.99646,en,552
REP-071|zh|hanzi#141#siteA#k1,REP-071|zh|hanzi#141#siteA,1,REP-071|zh|hanzi#141,REP-071,C5,disease,zh,hanzi,baseline,A,0.007244,0.996378,en,536
REP-071|zh|hanzi#141#siteA#k2,REP-071|zh|hanzi#141#siteA,2,REP-071|zh|hanzi#141,REP-071,C5,disease,zh,hanzi,baseline,A,0.006993,0.996503,en,560
